DATABASE_NAME,SCHEMA_NAME,TABLE_NAME,COLUMN_NAME,DATA_TYPE,ORDINAL_POSITION
Dictionary,dbo,DateBankHoliday,FullDate,TIMESTAMP_NTZ,2
Dictionary,dbo,DateBankHoliday,Holiday,TEXT,3
Dictionary,dbo,DateBankHoliday,InEnglandAndWales,BOOLEAN,4
Dictionary,dbo,DateBankHoliday,InNorthernIreland,BOOLEAN,5
Dictionary,dbo,DateBankHoliday,InScotland,BOOLEAN,6
Dictionary,dbo,DateTimes,SK_DateTime,TEXT,1
Dictionary,dbo,DateTimes,SK_Date,NUMBER,2
Dictionary,dbo,DateTimes,SK_Time,NUMBER,3
Dictionary,dbo,DateTimes,FullDateTime,TIMESTAMP_NTZ,4
Dictionary,dbo,DateTimes,FullDate,TIMESTAMP_NTZ,5
Dictionary,dbo,DateTimes,FullTime,TIME,6
Dictionary,dbo,Dates,SK_Date,NUMBER,1
Dictionary,dbo,Dates,FullDate,TIMESTAMP_NTZ,2
Dictionary,dbo,Dates,Day,NUMBER,3
Dictionary,dbo,Dates,DateSuffix,TEXT,4
Dictionary,dbo,Dates,DayOfWeek,TEXT,5
Dictionary,dbo,Dates,DayOfWeekNumber,NUMBER,6
Dictionary,dbo,Dates,DayOfYearNumber,NUMBER,7
Dictionary,dbo,Dates,WeekOfYearNumber,NUMBER,8
Dictionary,dbo,Dates,ISOWeekOfYearNumber,NUMBER,9
Dictionary,dbo,Dates,WeekOfMonthNumber,NUMBER,10
Dictionary,dbo,Dates,CalendarMonthNumber,NUMBER,11
Dictionary,dbo,Dates,CalendarMonthName,TEXT,12
Dictionary,dbo,Dates,CalendarQuarterNumber,NUMBER,13
Dictionary,dbo,Dates,CalendarQuarterName,TEXT,14
Dictionary,dbo,Dates,CalendarYearNumber,NUMBER,15
Dictionary,dbo,Dates,FiscalCalendarMonthNumber,NUMBER,16
Dictionary,dbo,Dates,FiscalCalendarMonthName,TEXT,17
Dictionary,dbo,Dates,FiscalCalendarQuarterNumber,NUMBER,18
Dictionary,dbo,Dates,FiscalCalendarQuarterName,TEXT,19
Dictionary,dbo,Dates,FiscalCalendarYearNumber,NUMBER,20
Dictionary,dbo,Dates,FiscalCalendarYearName,TEXT,21
Dictionary,dbo,Dates,IsWeekend,BOOLEAN,22
Dictionary,dbo,Dates,IsEndOfMonth,BOOLEAN,23
Dictionary,dbo,Dates,IsEndOfYear,BOOLEAN,24
Dictionary,dbo,Dates,IsEndOfFiscalYear,BOOLEAN,25
Dictionary,dbo,Dates,DayOfFiscalYearNumber,NUMBER,26
Dictionary,dbo,Dates,WeekOfFiscalYearNumber,NUMBER,27
Dictionary,dbo,Dates,IsEndOfWeek,BOOLEAN,28
Dictionary,dbo,Dates,IsEndOfQuarter,BOOLEAN,29
Dictionary,dbo,Dates,StartOfWeekDate,TIMESTAMP_NTZ,30
Dictionary,dbo,Dates,StartOfMonthDate,TIMESTAMP_NTZ,31
Dictionary,dbo,Dates,StartOfQuarterDate,TIMESTAMP_NTZ,32
Dictionary,dbo,Dates,StartOfYearDate,TIMESTAMP_NTZ,33
Dictionary,dbo,Dates,StartOfFiscalYearDate,TIMESTAMP_NTZ,34
Dictionary,dbo,Dates,EndOfWeekDate,TIMESTAMP_NTZ,35
Dictionary,dbo,Dates,EndOfMonthDate,TIMESTAMP_NTZ,36
Dictionary,dbo,Dates,EndOfQuarterDate,TIMESTAMP_NTZ,37
Dictionary,dbo,Dates,EndOfYearDate,TIMESTAMP_NTZ,38
Dictionary,dbo,Dates,EndOfFiscalYearDate,TIMESTAMP_NTZ,39
Dictionary,dbo,Dates,ISODayOfWeekNumber,NUMBER,40
Dictionary,dbo,Dates,IsLeapYear,BOOLEAN,41
Dictionary,dbo,Dates,ISOWeekOfFiscalYearNumber,NUMBER,42
Dictionary,dbo,Dates,StartOfISOWeekDate,TIMESTAMP_NTZ,43
Dictionary,dbo,Dates,EndOfISOWeekDate,TIMESTAMP_NTZ,44
Dictionary,dbo,Dates,ISOWeekOfMonthNumber,NUMBER,45
Dictionary,dbo,Dates,IsEndOfISOWeek,BOOLEAN,46
Dictionary,dbo,Dates,FiscalCalendarQuarterNameQ,TEXT,47
Dictionary,dbo,Dates,CalendarQuarterNameQ,TEXT,48
Dictionary,dbo,Dates,CalendarQuarterNameYQ,TEXT,49
Dictionary,dbo,Dates,FiscalCalendarQuarterNameYQ,TEXT,50
Dictionary,dbo,Dates,DayName,TEXT,51
Dictionary,dbo,Dates,DayOfQuarterNumber,NUMBER,52
Dictionary,dbo,Dates,FiscalCalendarMonthNameM,TEXT,53
Dictionary,dbo,Dates,FiscalCalendarMonthNameYM,TEXT,54
Dictionary,dbo,Dates_Month_Year,SK_YearMonth,NUMBER,1
Dictionary,dbo,Dates_Month_Year,MonthNum,NUMBER,2
Dictionary,dbo,Dates_Month_Year,MonthName,TEXT,3
Dictionary,dbo,Dates_Month_Year,CalendarMonthNumber,NUMBER,4
Dictionary,dbo,Dates_Month_Year,CalendarYearNumber,NUMBER,5
Dictionary,dbo,Dates_Month_Year,StartOfMonthDate,TIMESTAMP_NTZ,6
Dictionary,dbo,Dates_Month_Year,EndOfMonthDate,TIMESTAMP_NTZ,7
Dictionary,dbo,Dates_Month_Year,SK_Date_StartOfMonth,NUMBER,8
Dictionary,dbo,Dates_Month_Year,SK_Date_EndOfMonth,NUMBER,9
Dictionary,dbo,Diagnosis,SK_DiagnosisID,NUMBER,1
Dictionary,dbo,Diagnosis,Code,TEXT,2
Dictionary,dbo,Diagnosis,AltCode,TEXT,3
Dictionary,dbo,Diagnosis,Description,TEXT,4
Dictionary,dbo,Diagnosis,ShortDescription,TEXT,5
Dictionary,dbo,Diagnosis,Modifiers,TEXT,6
Dictionary,dbo,Diagnosis,Chapter_Number,NUMBER,7
Dictionary,dbo,Diagnosis,Chapter,TEXT,8
Dictionary,dbo,Diagnosis,SubChapter,TEXT,9
Dictionary,dbo,Diagnosis,Gender_Mask,NUMBER,10
Dictionary,dbo,Diagnosis,Min_Age,NUMBER,11
Dictionary,dbo,Diagnosis,Max_Age,NUMBER,12
Dictionary,dbo,Diagnosis,DateCreated,TIMESTAMP_NTZ,13
Dictionary,dbo,Diagnosis,DateUpdated,TIMESTAMP_NTZ,14
Dictionary,dbo,Diagnosis,SubChapterCode,TEXT,15
Dictionary,dbo,Diagnosis,SubChapter2,TEXT,16
Dictionary,dbo,Diagnosis,SubChapter2Code,TEXT,17
Dictionary,dbo,Diagnosis,SubChapter3,TEXT,18
Dictionary,dbo,Diagnosis,SubChapter3Code,TEXT,19
Dictionary,dbo,ElectoralWard,SK_ElectoralWardID,NUMBER,1
Dictionary,dbo,ElectoralWard,CountryCode,TEXT,2
Dictionary,dbo,ElectoralWard,CountryName,TEXT,3
Dictionary,dbo,ElectoralWard,National_Grouping_Code,TEXT,4
Dictionary,dbo,ElectoralWard,Health_Board_Local_Health_Board_Strategic_Authority_Name,TEXT,5
Dictionary,dbo,ElectoralWard,High_Level_Health_Authority_Code,TEXT,6
Dictionary,dbo,ElectoralWard,Local_Health_Board_Code_Wales,TEXT,7
Dictionary,dbo,ElectoralWard,Local_Health_Board_Name,TEXT,8
Dictionary,dbo,ElectoralWard,ONS_LA_UA_Code_old,TEXT,9
Dictionary,dbo,ElectoralWard,ONS_LA_UA_Code_9char,TEXT,10
Dictionary,dbo,ElectoralWard,Ward_Name,TEXT,11
Dictionary,dbo,ElectoralWard,ONS_Ward_Code_old,TEXT,12
Dictionary,dbo,ElectoralWard,ONS_Ward_Code_9char,TEXT,13
Dictionary,dbo,ElectoralWard,SK_ElectoralWard_ID,NUMBER,14
Dictionary,dbo,ElectoralWard,IsActive,BOOLEAN,15
Dictionary,dbo,Ethnicity,SK_EthnicityID,NUMBER,1
Dictionary,dbo,Ethnicity,BK_EthnicityCode,TEXT,2
Dictionary,dbo,Ethnicity,EthnicityHESCode,TEXT,3
Dictionary,dbo,Ethnicity,EthnicityCodeType,TEXT,4
Dictionary,dbo,Ethnicity,EthnicityCombinedCode,TEXT,5
Dictionary,dbo,Ethnicity,EthnicityDesc,TEXT,6
Dictionary,dbo,Ethnicity,EthnicityDesc2,TEXT,7
Dictionary,dbo,Ethnicity,EthnicityDescRead,TEXT,8
Dictionary,dbo,Ethnicity,DateStart,TIMESTAMP_NTZ,9
Dictionary,dbo,Ethnicity,DateEnd,TIMESTAMP_NTZ,10
Dictionary,dbo,Ethnicity,DateLastUpdate,TIMESTAMP_NTZ,11
Dictionary,dbo,Ethnicity2,SK_EthnicityID,NUMBER,1
Dictionary,dbo,Ethnicity2,EthnicityCategory,TEXT,2
Dictionary,dbo,Ethnicity2,EthnicityDesc,TEXT,3
Dictionary,dbo,EthnicityCode,SK_EthnicityID,NUMBER,1
Dictionary,dbo,EthnicityCode,EthnicityCodeType,TEXT,2
Dictionary,dbo,EthnicityCode,EthnicCategoryCode,TEXT,3
Dictionary,dbo,EthnicityCode,EthnicGroupCode,TEXT,4
Dictionary,dbo,EthnicityCode,ICCode,TEXT,5
Dictionary,dbo,EthnicityCode,PDSEthnicCategoryCode,TEXT,6
Dictionary,dbo,EthnicityCode,ReadCode,TEXT,7
Dictionary,dbo,EthnicityCode,SDECode,TEXT,8
Dictionary,dbo,EthnicityCode,Description,TEXT,9
Dictionary,dbo,EthnicityCode,Priority,NUMBER,10
Dictionary,dbo,EthnicityCode,Snomed,NUMBER,11
Dictionary,dbo,F&ALevel,SK_LevelID,NUMBER,1
Dictionary,dbo,F&ALevel,LevelName,TEXT,2
Dictionary,dbo,F&AMapping,SK_PODID,NUMBER,1
Dictionary,dbo,F&AMapping,SK_LevelID,NUMBER,2
Dictionary,dbo,F&AMapping,Finance/Activity,TEXT,3
Dictionary,dbo,F&AMapping,Description,TEXT,4
Dictionary,dbo,F&AParentChild,SK_PARENT_PODID,NUMBER,1
Dictionary,dbo,F&AParentChild,SK_CHILD_PODID,NUMBER,2
Dictionary,dbo,GP,SK_GPID,NUMBER,1
Dictionary,dbo,GP,GP_Code,TEXT,2
Dictionary,dbo,GP,GP_Name,TEXT,3
Dictionary,dbo,GP,Contact_Telephone_Number,TEXT,4
Dictionary,dbo,GP,SK_OrganisationID_NationalGrouping,NUMBER,5
Dictionary,dbo,GP,SK_OrganisationID_HealthAuthority,NUMBER,6
Dictionary,dbo,GP,SK_OrganisationID_CurrentCareOrg,NUMBER,7
Dictionary,dbo,GP,SK_PostcodeID,NUMBER,8
Dictionary,dbo,GP,StartDate,TIMESTAMP_NTZ,9
Dictionary,dbo,GP,EndDate,TIMESTAMP_NTZ,10
Dictionary,dbo,GP,SK_OrganisationID_ParentOrg,NUMBER,11
Dictionary,dbo,GP,Join_Parent_Date,TIMESTAMP_NTZ,12
Dictionary,dbo,GP,Left_Parent_Date,TIMESTAMP_NTZ,13
Dictionary,dbo,GP,FirstCreated,TIMESTAMP_NTZ,14
Dictionary,dbo,GP,LastUpdated,TIMESTAMP_NTZ,15
Dictionary,dbo,GP,SK_GP_ID,NUMBER,16
Dictionary,dbo,GP,SK_NationalGrouping_ID,NUMBER,17
Dictionary,dbo,GP,SK_HealthAuthority_ID,NUMBER,18
Dictionary,dbo,GP,SK_CurrentCareOrg_ID,NUMBER,19
Dictionary,dbo,GP,SK_Postcode_ID,NUMBER,20
Dictionary,dbo,GP,SK_ParentOrg_ID,NUMBER,21
Dictionary,dbo,GP,GMC_GivenName,TEXT,22
Dictionary,dbo,GP,GMC_Surname,TEXT,23
Dictionary,dbo,GP,GMC_ReferenceNumber,TEXT,24
Dictionary,dbo,Gender,SK_GenderID,NUMBER,1
Dictionary,dbo,Gender,Gender,TEXT,2
Dictionary,dbo,Gender,GenderCode,TEXT,3
Dictionary,dbo,Gender,GenderCode1,TEXT,4
Dictionary,dbo,Gender,DateCreated,TIMESTAMP_NTZ,5
Dictionary,dbo,Gender,DateUpdated,TIMESTAMP_NTZ,6
Dictionary,dbo,Gender,GenderCode2,TEXT,7
Dictionary,dbo,HRG,SK_HRGID,NUMBER,1
Dictionary,dbo,HRG,HRGCode,TEXT,2
Dictionary,dbo,HRG,HRGDescription,TEXT,3
Dictionary,dbo,HRG,HRGChapterKey,TEXT,4
Dictionary,dbo,HRG,HRGChapter,TEXT,5
Dictionary,dbo,HRG,HRGSubchapterKey,TEXT,6
Dictionary,dbo,HRG,HRGSubchapter,TEXT,7
Dictionary,dbo,HRG,HRG_Version,TEXT,8
Dictionary,dbo,HRG,DateCreated,TIMESTAMP_NTZ,9
Dictionary,dbo,HRG,DateUpdated,TIMESTAMP_NTZ,10
Dictionary,dbo,HRGTrimPoint,SK_HRGID,NUMBER,1
Dictionary,dbo,HRGTrimPoint,SK_TariffTypeID,NUMBER,2
Dictionary,dbo,HRGTrimPoint,FiscalYear,TEXT,3
Dictionary,dbo,HRGTrimPoint,IsElectiveStay,BOOLEAN,4
Dictionary,dbo,HRGTrimPoint,TrimPointDays,NUMBER,5
Dictionary,dbo,HRGTrimPoint_Pivoted,SK_HRGID,NUMBER,1
Dictionary,dbo,HRGTrimPoint_Pivoted,TariffType,TEXT,2
Dictionary,dbo,HRGTrimPoint_Pivoted,TariffTypeDesc,TEXT,3
Dictionary,dbo,HRGTrimPoint_Pivoted,FiscalYear,TEXT,4
Dictionary,dbo,HRGTrimPoint_Pivoted,Elective_TrimPointDays,NUMBER,5
Dictionary,dbo,HRGTrimPoint_Pivoted,Non-Elective_TrimPointDays,NUMBER,6
Dictionary,dbo,Language,SK_LanguageID,NUMBER,1
Dictionary,dbo,Language,LanguageSpoken,TEXT,2
Dictionary,dbo,Language,CDSCode,TEXT,3
Dictionary,dbo,Language,Read2Code,TEXT,4
Dictionary,dbo,Language,DateCreated,TIMESTAMP_NTZ,5
Dictionary,dbo,Language,DateUpdated,TIMESTAMP_NTZ,6
Dictionary,dbo,MainCommissionerProvider,SK_OrganisationID_Commissioner,NUMBER,1
Dictionary,dbo,MainCommissionerProvider,SK_CommissionerID,NUMBER,2
Dictionary,dbo,MainCommissionerProvider,SK_OrganisationID_Provider,NUMBER,3
Dictionary,dbo,MainCommissionerProvider,SK_ServiceProviderID,NUMBER,4
Dictionary,dbo,MainCommissionerProvider,StartDate,TIMESTAMP_NTZ,5
Dictionary,dbo,MainCommissionerProvider,EndDate,TIMESTAMP_NTZ,6
Dictionary,dbo,ONSAreaCollections,SK_AreaCollectionID,NUMBER,1
Dictionary,dbo,ONSAreaCollections,AreaCode,TEXT,2
Dictionary,dbo,ONSAreaCollections,AreaName,TEXT,3
Dictionary,dbo,ONSAreaCollections,Country,TEXT,4
Dictionary,dbo,ONSCodeEquivalent,Geography_Code,TEXT,1
Dictionary,dbo,ONSCodeEquivalent,Geography_Name,TEXT,2
Dictionary,dbo,ONSCodeEquivalent,Geography_Name_Welsh,TEXT,3
Dictionary,dbo,ONSCodeEquivalent,ONS_Geography_Code,TEXT,4
Dictionary,dbo,ONSCodeEquivalent,ONS_Geography_Name,TEXT,5
Dictionary,dbo,ONSCodeEquivalent,DCLG_Geography_Code,TEXT,6
Dictionary,dbo,ONSCodeEquivalent,DCLG_Geography_Name,TEXT,7
Dictionary,dbo,ONSCodeEquivalent,DH_Geography_Code,TEXT,8
Dictionary,dbo,ONSCodeEquivalent,DH_Geography_Name,TEXT,9
Dictionary,dbo,ONSCodeEquivalent,Scottish_Geography_Code,TEXT,10
Dictionary,dbo,ONSCodeEquivalent,Scottish_Geography_Name,TEXT,11
Dictionary,dbo,ONSCodeEquivalent,NI_Geography_Code,TEXT,12
Dictionary,dbo,ONSCodeEquivalent,NI_Geography_Name,TEXT,13
Dictionary,dbo,ONSCodeEquivalent,WG_Geography_Code,TEXT,14
Dictionary,dbo,ONSCodeEquivalent,WG_Geography_Name,TEXT,15
Dictionary,dbo,ONSCodeEquivalent,WG_Geography_Name_Welsh,TEXT,16
Dictionary,dbo,ONSCodeEquivalent,Entity_Code,TEXT,17
Dictionary,dbo,ONSCodeEquivalent,Status,TEXT,18
Dictionary,dbo,ONSCodeEquivalent,Date_Of_Introduction,TIMESTAMP_NTZ,19
Dictionary,dbo,ONSCodeEquivalent,Date_Of_Termination,TIMESTAMP_NTZ,20
Dictionary,dbo,ONSCodeEquivalent,Created_Date,TIMESTAMP_NTZ,21
Dictionary,dbo,ONSCodeEquivalent,Import_Date,TIMESTAMP_NTZ,22
Dictionary,dbo,OperationStatus,SK_OperationStatusID,NUMBER,1
Dictionary,dbo,OperationStatus,BK_OperationStatus,TEXT,2
Dictionary,dbo,OperationStatus,OperationStatus,TEXT,3
Dictionary,dbo,Organisation,SK_OrganisationID,NUMBER,1
Dictionary,dbo,Organisation,Organisation_Code,TEXT,2
Dictionary,dbo,Organisation,Organisation_Name,TEXT,3
Dictionary,dbo,Organisation,SK_OrganisationTypeID,NUMBER,4
Dictionary,dbo,Organisation,SK_OrganisationID_NationalGrouping,NUMBER,5
Dictionary,dbo,Organisation,SK_OrganisationID_HealthAuthority,NUMBER,6
Dictionary,dbo,Organisation,SK_OrganisationID_CurrentCareOrg,NUMBER,7
Dictionary,dbo,Organisation,SK_PostcodeID,NUMBER,8
Dictionary,dbo,Organisation,StartDate,TIMESTAMP_NTZ,9
Dictionary,dbo,Organisation,EndDate,TIMESTAMP_NTZ,10
Dictionary,dbo,Organisation,SK_OrganisationID_ParentOrg,NUMBER,11
Dictionary,dbo,Organisation,Join_Parent_Date,TIMESTAMP_NTZ,12
Dictionary,dbo,Organisation,Left_Parent_Date,TIMESTAMP_NTZ,13
Dictionary,dbo,Organisation,FirstCreated,TIMESTAMP_NTZ,14
Dictionary,dbo,Organisation,LastUpdated,TIMESTAMP_NTZ,15
Dictionary,dbo,Organisation,SK_PrescribingSettingID,NUMBER,16
Dictionary,dbo,Organisation,SK_OrganisationStatusID,NUMBER,17
Dictionary,dbo,Organisation,Address_Line_1,TEXT,18
Dictionary,dbo,Organisation,Address_Line_2,TEXT,19
Dictionary,dbo,Organisation,Address_Line_3,TEXT,20
Dictionary,dbo,Organisation,Address_Line_4,TEXT,21
Dictionary,dbo,Organisation,Address_Line_5,TEXT,22
Dictionary,dbo,Organisation,SK_Organisation_ID,NUMBER,23
Dictionary,dbo,Organisation,SK_OrganisationType_ID,NUMBER,24
Dictionary,dbo,Organisation,SK_NationalGrouping_ID,NUMBER,25
Dictionary,dbo,Organisation,SK_HealthAuthority_ID,NUMBER,26
Dictionary,dbo,Organisation,SK_CurrentCareOrg_ID,NUMBER,27
Dictionary,dbo,Organisation,SK_Postcode_ID,NUMBER,28
Dictionary,dbo,Organisation,SK_ParentOrg_ID,NUMBER,29
Dictionary,dbo,Organisation,SK_PrescribingSetting_ID,NUMBER,30
Dictionary,dbo,Organisation,Country,TEXT,31
Dictionary,dbo,Organisation,CodeAssignedBy,TEXT,32
Dictionary,dbo,Organisation,UPRN,TEXT,33
Dictionary,dbo,Organisation,LastChangeDate,TIMESTAMP_NTZ,34
Dictionary,dbo,Organisation,OrganisationPrimaryRole,TEXT,35
Dictionary,dbo,Organisation,StartDate_Legal,TIMESTAMP_NTZ,36
Dictionary,dbo,Organisation,EndDate_Legal,TIMESTAMP_NTZ,37
Dictionary,dbo,Organisation,StartDate_Operational,TIMESTAMP_NTZ,38
Dictionary,dbo,Organisation,EndDate_Operational,TIMESTAMP_NTZ,39
Dictionary,dbo,Organisation,Status,TEXT,40
Dictionary,dbo,OrganisationDescendent,SK_OrganisationID_Root,NUMBER,1
Dictionary,dbo,OrganisationDescendent,OrganisationCode_Root,TEXT,2
Dictionary,dbo,OrganisationDescendent,OrganisationPrimaryRole_Root,TEXT,3
Dictionary,dbo,OrganisationDescendent,SK_OrganisationID_Parent,NUMBER,4
Dictionary,dbo,OrganisationDescendent,OrganisationCode_Parent,TEXT,5
Dictionary,dbo,OrganisationDescendent,OrganisationPrimaryRole_Parent,TEXT,6
Dictionary,dbo,OrganisationDescendent,SK_OrganisationID_Child,NUMBER,7
Dictionary,dbo,OrganisationDescendent,OrganisationCode_Child,TEXT,8
Dictionary,dbo,OrganisationDescendent,OrganisationPrimaryRole_Child,TEXT,9
Dictionary,dbo,OrganisationDescendent,RelationshipType,TEXT,10
Dictionary,dbo,OrganisationDescendent,RelationshipStartDate,TIMESTAMP_NTZ,11
Dictionary,dbo,OrganisationDescendent,RelationshipEndDate,TIMESTAMP_NTZ,12
Dictionary,dbo,OrganisationDescendent,Path,TEXT,13
Dictionary,dbo,OrganisationDescendent,Depth,NUMBER,14
Dictionary,dbo,OrganisationDescendent,PathStartDate,TIMESTAMP_NTZ,15
Dictionary,dbo,OrganisationDescendent,PathEndDate,TIMESTAMP_NTZ,16
Dictionary,dbo,OrganisationDescendent,DateAdded,TIMESTAMP_NTZ,17
Dictionary,dbo,OrganisationDescendent,DateUpdated,TIMESTAMP_NTZ,18
Dictionary,dbo,OrganisationFormerName,SK_OrganisationID,NUMBER,1
Dictionary,dbo,OrganisationFormerName,Organisation_Name,TEXT,2
Dictionary,dbo,OrganisationFormerName,StartDate,TIMESTAMP_NTZ,3
Dictionary,dbo,OrganisationFormerName,EndDate,TIMESTAMP_NTZ,4
Dictionary,dbo,OrganisationHierarchyPractice,SK_OrganisationID,NUMBER,1
Dictionary,dbo,OrganisationHierarchyPractice,SK_OrganisationID_Parent,NUMBER,2
Dictionary,dbo,OrganisationHierarchyPractice,Level,NUMBER,3
Dictionary,dbo,OrganisationLookup,SK_OrganisationID,NUMBER,1
Dictionary,dbo,OrganisationLookup,SK_CommissionerID,NUMBER,2
Dictionary,dbo,OrganisationLookup,SK_ServiceProviderID,NUMBER,3
Dictionary,dbo,OrganisationLookup,SK_ServiceProviderGroupID,NUMBER,4
Dictionary,dbo,OrganisationLookup,SK_Organisation_ID,NUMBER,5
Dictionary,dbo,OrganisationMatrixCommissioner,SK_OrganisationID_Commissioner,NUMBER,1
Dictionary,dbo,OrganisationMatrixCommissioner,SK_OrganisationID_STP,NUMBER,2
Dictionary,dbo,OrganisationMatrixCommissionerView,SK_OrganisationID_Commissioner,NUMBER,1
Dictionary,dbo,OrganisationMatrixCommissionerView,CommissionerCode,TEXT,2
Dictionary,dbo,OrganisationMatrixCommissionerView,CommissionerName,TEXT,3
Dictionary,dbo,OrganisationMatrixCommissionerView,SK_OrganisationID_STP,NUMBER,4
Dictionary,dbo,OrganisationMatrixCommissionerView,STPCode,TEXT,5
Dictionary,dbo,OrganisationMatrixCommissionerView,STPName,TEXT,6
Dictionary,dbo,OrganisationMatrixPractice,SK_OrganisationID_Practice,NUMBER,1
Dictionary,dbo,OrganisationMatrixPractice,SK_OrganisationID_Network,NUMBER,2
Dictionary,dbo,OrganisationMatrixPractice,SK_OrganisationID_Commissioner,NUMBER,3
Dictionary,dbo,OrganisationMatrixPractice,SK_OrganisationID_STP,NUMBER,4
Dictionary,dbo,OrganisationMatrixPracticeView,SK_OrganisationID_Practice,NUMBER,1
Dictionary,dbo,OrganisationMatrixPracticeView,PracticeCode,TEXT,2
Dictionary,dbo,OrganisationMatrixPracticeView,PracticeName,TEXT,3
Dictionary,dbo,OrganisationMatrixPracticeView,SK_OrganisationID_Network,NUMBER,4
Dictionary,dbo,OrganisationMatrixPracticeView,NetworkCode,TEXT,5
Dictionary,dbo,OrganisationMatrixPracticeView,NetworkName,TEXT,6
Dictionary,dbo,OrganisationMatrixPracticeView,SK_OrganisationID_Commissioner,NUMBER,7
Dictionary,dbo,OrganisationMatrixPracticeView,CommissionerCode,TEXT,8
Dictionary,dbo,OrganisationMatrixPracticeView,CommissionerName,TEXT,9
Dictionary,dbo,OrganisationMatrixPracticeView,SK_OrganisationID_STP,NUMBER,10
Dictionary,dbo,OrganisationMatrixPracticeView,STPCode,TEXT,11
Dictionary,dbo,OrganisationMatrixPracticeView,STPName,TEXT,12
Dictionary,dbo,OrganisationONSCode,SK_OrganisationID,NUMBER,1
Dictionary,dbo,OrganisationONSCode,ONS_Code,TEXT,2
Dictionary,dbo,OrganisationRelationship,SK_OrganisationID,NUMBER,1
Dictionary,dbo,OrganisationRelationship,SK_OrganisationID_Target,NUMBER,2
Dictionary,dbo,OrganisationRelationship,TargetRelationshipType,TEXT,3
Dictionary,dbo,OrganisationRelationship,TargetPrimaryRoleType,TEXT,4
Dictionary,dbo,OrganisationRelationship,LegalStartDate,TIMESTAMP_NTZ,5
Dictionary,dbo,OrganisationRelationship,LegalEndDate,TIMESTAMP_NTZ,6
Dictionary,dbo,OrganisationRelationship,OperationalStartDate,TIMESTAMP_NTZ,7
Dictionary,dbo,OrganisationRelationship,OperationalEndDate,TIMESTAMP_NTZ,8
Dictionary,dbo,OrganisationRelationship,TargetAssignedBy,TEXT,9
Dictionary,dbo,OrganisationRelationship,IsActive,BOOLEAN,10
Dictionary,dbo,OrganisationRelationship,StartDate,TIMESTAMP_NTZ,11
Dictionary,dbo,OrganisationRelationship,EndDate,TIMESTAMP_NTZ,12
Dictionary,dbo,OrganisationRelationship,UniqueRelationshipID,NUMBER,13
Dictionary,dbo,OrganisationRelationshipType,Code,TEXT,1
Dictionary,dbo,OrganisationRelationshipType,Name,TEXT,2
Dictionary,dbo,OrganisationRole,SK_OrganisationID,NUMBER,1
Dictionary,dbo,OrganisationRole,RoleType,TEXT,2
Dictionary,dbo,OrganisationRole,LegalStartDate,TIMESTAMP_NTZ,3
Dictionary,dbo,OrganisationRole,LegalEndDate,TIMESTAMP_NTZ,4
Dictionary,dbo,OrganisationRole,OperationalStartDate,TIMESTAMP_NTZ,5
Dictionary,dbo,OrganisationRole,OperationalEndDate,TIMESTAMP_NTZ,6
Dictionary,dbo,OrganisationRole,IsPrimaryRole,BOOLEAN,7
Dictionary,dbo,OrganisationRole,IsActive,BOOLEAN,8
Dictionary,dbo,OrganisationRole,StartDate,TIMESTAMP_NTZ,9
Dictionary,dbo,OrganisationRole,EndDate,TIMESTAMP_NTZ,10
Dictionary,dbo,OrganisationRole,UniqueRoleID,NUMBER,11
Dictionary,dbo,OrganisationRoleType,Code,TEXT,1
Dictionary,dbo,OrganisationRoleType,Name,TEXT,2
Dictionary,dbo,OrganisationStatus,SK_OrganisationStatusID,NUMBER,1
Dictionary,dbo,OrganisationStatus,BK_OrganisationStatus,TEXT,2
Dictionary,dbo,OrganisationStatus,OrganisationStatus,TEXT,3
Dictionary,dbo,OrganisationSuccessor,SK_OrganisationID,NUMBER,1
Dictionary,dbo,OrganisationSuccessor,SK_OrganisationID_Successor,NUMBER,2
Dictionary,dbo,OrganisationSuccessor,Succession_Effective_Date,TIMESTAMP_NTZ,3
Dictionary,dbo,OrganisationSuccessor,SK_OrganisationID_FinalSuccessor,NUMBER,4
Dictionary,dbo,OrganisationSuccessor,UniqueKey,BINARY,5
Dictionary,dbo,OrganisationSuccessor,SuccessorType,TEXT,6
Dictionary,dbo,OrganisationSuccessor,SuccessorPrimaryRoleType,TEXT,7
Dictionary,dbo,OrganisationSuccessor,SuccessorAssignedBy,TEXT,8
Dictionary,dbo,OrganisationSuccessor,UniqueSuccessorID,NUMBER,9
Dictionary,dbo,OrganisationType,SK_OrganisationTypeID,NUMBER,1
Dictionary,dbo,OrganisationType,OrganisationType,TEXT,2
Dictionary,dbo,OrganisationType,ShortOrganisationType,TEXT,3
Dictionary,dbo,OrganisationType,CodeAllocatedBy,TEXT,4
Dictionary,dbo,OrganisationType,IsOrganisationCode,BOOLEAN,5
Dictionary,dbo,OrganisationType,IsLocationCode,BOOLEAN,6
Dictionary,dbo,OrganisationType,SK_ServiceProviderTypeID,NUMBER,7
Dictionary,dbo,OutputArea,SK_OutputAreaID,NUMBER,1
Dictionary,dbo,OutputArea,SK_OutputAreaParentID,NUMBER,2
Dictionary,dbo,OutputArea,CensusYear,NUMBER,3
Dictionary,dbo,OutputArea,OACode,TEXT,4
Dictionary,dbo,OutputArea,OAName,TEXT,5
